"","String","Count"
"5654","his_death",5624
"5655","experience_in",5619
"5656","the_ancient",5619
"5657","first_day",5617
"5658","themselves_to",5617
"5659","will_find",5616
"5660","blood_pressure",5615
"5661","in_from",5614
"5662","the_murder",5613
"5663","war_and",5613
"5664","were_found",5613
"5665","n't_they",5612
"5666","the_consequences",5612
"5667","two_and",5612
"5668","search_of",5611
"5669","night_in",5609
"5670","put_her",5608
"5671","knows_that",5607
"5672","states_in",5607
"5673","a_threat",5606
"5674","officials_say",5605
"5675","to_step",5604
"5676","performance_of",5603
"5677","about_me",5602
"5678","art_and",5602
"5679","knows_what",5602
"5680","man_was",5602
"5681","about_all",5601
"5682","greater_than",5601
"5683","the_los",5598
"5684","a_table",5596
"5685","who_came",5596
"5686","her_feet",5595
"5687","on_saturday",5594
"5688","was_thinking",5593
"5689","benefit_from",5592
"5690","shouldn't_be",5592
"5691","face_the",5591
"5692","not_make",5591
"5693","the_cultural",5591
"5694","not_see",5589
"5695","days_before",5588
"5696","really_want",5588
"5697","did_this",5586
"5698","things_i",5586
"5699","and_four",5585
"5700","focus_of",5585
"5701","the_schools",5585
"5702","a_strange",5584
"5703","the_property",5584
"5704","doubt_that",5582
"5705","an_eye",5581
"5706","make_me",5579
"5707","dealt_with",5575
"5708","can_still",5574
"5709","especially_when",5573
"5710","fail_to",5573
"5711","a_career",5572
"5712","makes_you",5572
"5713","and_tried",5571
"5714","of_oil",5571
"5715","the_texas",5571
"5716","he_needed",5568
"5717","make_sense",5567
"5718","returning_to",5567
"5719","a_shot",5566
"5720","have_two",5565
"5721","like_we",5565
"5722","for_themselves",5559
"5723","hours_a",5559
"5724","not_about",5557
"5725","the_bedroom",5557
"5726","all_their",5556
"5727","a_healthy",5555
"5728","a_tremendous",5555
"5729","it_more",5555
"5730","new_world",5555
"5731","the_television",5555
"5732","himself_as",5553
"5733","after_she",5552
"5734","in_southern",5552
"5735","affect_the",5551
"5736","lot_to",5551
"5737","that_both",5551
"5738","victims_of",5551
"5739","was_actually",5551
"5740","has_more",5550
"5741","that_now",5550
"5742","his_left",5549
"5743","step_in",5549
"5744","at_school",5547
"5745","water_to",5547
"5746","case_in",5546
"5747","of_san",5546
"5748","the_policy",5546
"5749","the_meaning",5545
"5750","home_for",5542
"5751","didn't_say",5541
"5752","came_into",5540
"5753","human_being",5540
"5754","of_age",5540
"5755","in_canada",5539
"5756","per_serving",5539
"5757","relations_with",5539
"5758","an_alternative",5538
"5759","talk_with",5538
"5760","come_with",5536
"5761","by_two",5535
"5762","love_of",5535
"5763","of_mr",5535
"5764","the_strength",5535
"5765","middle_school",5534
"5766","add_to",5532
"5767","be_out",5532
"5768","year_for",5532
"5769","of_blood",5531
"5770","will_give",5530
"5771","law_school",5528
"5772","point_that",5528
"5773","they_look",5527
"5774","his_neck",5525
"5775","from_npr",5524
"5776","assessment_of",5523
"5777","her_on",5523
"5778","goal_is",5521
"5779","the_doors",5521
"5780","want_me",5521
"5781","the_popular",5518
"5782","to_beat",5515
"5783","the_magazine",5513
"5784","care_and",5511
"5785","examine_the",5509
"5786","planned_to",5508
"5787","a_law",5507
"5788","twenty_years",5506
"5789","professor_at",5505
"5790","one_reason",5502
"5791","until_she",5502
"5792","indicates_that",5501
"5793","and_being",5497
"5794","that_more",5497
"5795","he_seemed",5496
"5796","he_spoke",5496
"5797","much_in",5496
"5798","for_four",5495
"5799","the_influence",5492
"5800","were_killed",5492
"5801","for_having",5490
"5802","everything_is",5489
"5803","have_gotten",5489
"5804","the_structure",5489
"5805","a_true",5488
"5806","had_told",5488
"5807","to_taste",5488
"5808","write_a",5488
"5809","glad_to",5487
"5810","over_here",5487
"5811","sound_like",5487
"5812","assigned_to",5483
"5813","will_probably",5482
"5814","but_let",5481
"5815","europe_and",5479
"5816","of_medicine",5479
"5817","or_anything",5479
"5818","make_their",5478
"5819","knowledge_and",5477
"5820","themselves_in",5477
"5821","makes_me",5476
"5822","is_from",5474
"5823","argues_that",5473
"5824","the_interior",5473
"5825","thing_you",5473
"5826","scheduled_to",5472
"5827","was_told",5472
"5828","mix_of",5471
"5829","in_touch",5470
"5830","to_college",5470
"5831","a_cold",5469
"5832","feeling_that",5469
"5833","have_known",5469
"5834","and_ask",5467
"5835","he_sat",5467
"5836","especially_the",5466
"5837","connected_to",5464
"5838","taken_a",5464
"5839","that_led",5464
"5840","a_unique",5463
"5841","was_then",5463
"5842","is_simply",5462
"5843","room_to",5461
"5844","the_stuff",5461
"5845","a_crime",5459
"5846","only_when",5459
"5847","body_and",5458
"5848","to_fix",5458
"5849","say_something",5457
"5850","to_reveal",5457
"5851","right_thing",5455
"5852","most_popular",5454
"5853","the_younger",5454
"5854","or_are",5453
"5855","the_costs",5453
"5856","the_mission",5453
"5857","and_help",5452
"5858","views_of",5452
"5859","love_the",5451
"5860","mind_that",5451
"5861","some_things",5451
"5862","are_expected",5450
"5863","a_means",5449
"5864","people_think",5448
"5865","have_enough",5447
"5866","of_here",5447
"5867","rates_of",5444
"5868","a_range",5443
"5869","father_had",5442
"5870","the_victims",5442
"5871","not_because",5440
"5872","today_is",5439
"5873","involved_with",5437
"5874","the_fifth",5437
"5875","he_calls",5436
"5876","to_about",5436
"5877","to_compete",5436
"5878","hand_to",5435
"5879","was_killed",5435
"5880","is_up",5434
"5881","the_coming",5433
"5882","very_few",5433
"5883","were_asked",5433
"5884","would_give",5433
"5885","fall_of",5431
"5886","the_six",5429
"5887","the_range",5427
"5888","office_and",5426
"5889","to_fit",5426
"5890","i_turned",5425
"5891","used_a",5424
"5892","and_support",5423
"5893","better_to",5422
"5894","everything_else",5422
"5895","in_english",5422
"5896","the_vote",5421
"5897","held_the",5417
"5898","i_gave",5417
"5899","distribution_of",5416
"5900","between_two",5415
"5901","but_are",5415
"5902","patterns_of",5415
"5903","the_oldest",5414
"5904","the_parking",5413
"5905","growth_in",5411
"5906","chose_to",5410
"5907","interpretation_of",5410
"5908","the_prosecution",5409
"5909","the_net",5408
"5910","each_time",5407
"5911","but_their",5406
"5912","is_hard",5406
"5913","suggesting_that",5406
"5914","the_executive",5405
"5915","and_high",5404
"5916","think_a",5404
"5917","and_without",5401
"5918","we_hear",5401
"5919","bottle_of",5400
"5920","not_true",5400
"5921","the_polls",5400
"5922","check_out",5398
"5923","of_mass",5398
"5924","it_says",5397
"5925","the_wheel",5396
"5926","asked_her",5393
"5927","after_you",5392
"5928","i_loved",5392
"5929","mean_to",5391
"5930","possible_that",5391
"5931","rights_and",5391
"5932","spent_a",5391
"5933","the_attack",5391
"5934","art_of",5389
"5935","unlike_the",5388
"5936","are_saying",5387
"5937","help_to",5387
"5938","from_here",5385
"5939","flow_of",5384
"5940","the_couch",5378
"5941","the_grass",5378
"5942","clinton_administration",5375
"5943","n't_he",5375
"5944","but_just",5373
"5945","n't_quite",5372
"5946","his_time",5370
"5947","others_are",5369
"5948","just_what",5368
"5949","the_golden",5368
"5950","that_while",5367
"5951","of_south",5364
"5952","the_painting",5364
"5953","little_to",5362
"5954","times_and",5362
"5955","experts_say",5361
"5956","a_giant",5360
"5957","with_regard",5360
"5958","your_name",5360
"5959","heart_disease",5359
"5960","a_name",5357
"5961","climate_change",5357
"5962","get_their",5357
"5963","sure_the",5357
"5964","be_allowed",5356
"5965","me_just",5356
"5966","for_not",5355
"5967","free_of",5355
"5968","the_culture",5354
"5969","their_home",5353
"5970","put_together",5351
"5971","against_his",5350
"5972","or_as",5350
"5973","this_program",5349
"5974","a_mile",5348
"5975","results_in",5348
"5976","which_may",5348
"5977","hasn't_been",5348
"5978","faith_in",5345
"5979","to_settle",5345
"5980","since_they",5343
"5981","the_atlantic",5342
"5982","and_whether",5340
"5983","the_century",5340
"5984","the_deep",5340
"5985","the_performance",5340
"5986","will_the",5340
"5987","wondered_if",5340
"5988","to_marry",5339
"5989","less_likely",5338
"5990","onto_a",5338
"5991","should_i",5337
"5992","stories_of",5337
"5993","against_him",5336
"5994","down_into",5336
"5995","her_home",5336
"5996","now_on",5336
"5997","accept_the",5335
"5998","get_an",5335
"5999","the_teachers",5335
"6000","then_to",5335
"6001","every_other",5334
"6002","him_about",5334
"6003","the_horizon",5333
"6004","in_four",5332
"6005","of_small",5330
"6006","they_wo",5330
"6007","back_down",5328
"6008","midst_of",5327
"6009","to_shoot",5325
"6010","they_won't",5325
"6011","and_pepper",5324
"6012","derived_from",5323
"6013","this_type",5323
"6014","a_fire",5321
"6015","the_construction",5321
"6016","they_saw",5321
"6017","it_possible",5320
"6018","took_her",5320
"6019","days_in",5319
"6020","from_there",5318
"6021","in_houston",5318
"6022","been_more",5317
"6023","the_production",5317
"6024","viewed_as",5317
"6025","began_in",5316
"6026","there_any",5316
"6027","made_from",5314
"6028","a_heavy",5313
"6029","the_midst",5313
"6030","most_part",5312
"6031","the_seat",5311
"6032","a_wall",5310
"6033","control_the",5309
"6034","has_ever",5309
"6035","of_mine",5309
"6036","most_common",5308
"6037","liked_to",5307
"6038","telling_me",5307
"6039","information_that",5306
"6040","peter_jennings",5305
"6041","story_about",5305
"6042","they_both",5305
"6043","up_into",5303
"6044","next_few",5302
"6045","not_very",5302
"6046","the_meantime",5302
"6047","sit_in",5301
"6048","my_body",5298
"6049","see_in",5297
"6050","form_a",5295
"6051","he_kept",5295
"6052","his_hair",5295
"6053","americans_are",5294
"6054","a_choice",5293
"6055","him_into",5293
"6056","barbara_walters",5292
"6057","a_source",5291
"6058","had_one",5291
"6059","of_world",5291
"6060","the_argument",5291
"6061","the_lines",5291
"6062","was_good",5291
"6063","year_after",5290
"6064","an_increase",5289
"6065","that_year",5288
"6066","the_foundation",5288
"6067","be_careful",5287
"6068","caught_in",5287
"6069","sometimes_i",5286
"6070","good_as",5284
"6071","how_would",5283
"6072","this_for",5283
"6073","about_being",5282
"6074","grow_up",5278
"6075","and_time",5277
"6076","not_go",5277
"6077","past_two",5277
"6078","us_about",5277
"6079","the_existence",5276
"6080","considered_a",5275
"6081","a_first",5274
"6082","how_far",5274
"6083","that_wasn't",5274
"6084","a_trip",5273
"6085","family_of",5272
"6086","in_relation",5271
"6087","you_this",5271
"6088","good_job",5269
"6089","with_three",5268
"6090","take_your",5267
"6091","we_call",5265
"6092","of_science",5264
"6093","the_hand",5264
"6094","would_also",5264
"6095","is_working",5263
"6096","truth_is",5263
"6097","are_less",5261
"6098","to_travel",5261
"6099","up_next",5261
"6100","will_tell",5261
"6101","reason_why",5259
"6102","a_copy",5258
"6103","in_light",5258
"6104","task_force",5257
"6105","floor_of",5254
"6106","for_decades",5252
"6107","of_most",5252
"6108","won_a",5252
"6109","shook_her",5251
"6110","take_advantage",5251
"6111","about_our",5249
"6112","it_wouldn't",5249
"6113","a_possible",5248
"6114","beside_the",5247
"6115","is_better",5247
"6116","mother_had",5247
"6117","the_rock",5246
"6118","factor_in",5244
"6119","is_some",5243
"6120","a_phone",5242
"6121","building_a",5242
"6122","the_network",5242
"6123","even_before",5240
"6124","of_community",5240
"6125","all_have",5239
"6126","two_to",5239
"6127","culture_and",5238
"6128","n't_afford",5237
"6129","of_personal",5237
"6130","with_little",5237
"6131","combined_with",5236
"6132","feet_of",5235
"6133","they_believe",5235
"6134","story_is",5231
"6135","every_night",5229
"6136","which_in",5229
"6137","be_given",5228
"6138","reluctant_to",5227
"6139","that_something",5227
"6140","to_point",5226
"6141","about_half",5225
"6142","hand_in",5223
"6143","police_officers",5223
"6144","america_and",5222
"6145","he_takes",5221
"6146","new_book",5220
"6147","him_back",5219
"6148","minutes_or",5219
"6149","never_heard",5218
"6150","appeal_to",5217
"6151","doesn't_know",5217
"6152","death_penalty",5216
"6153","u.s_and",5216
"6154","went_down",5215
"6155","is_she",5214
"6156","heard_that",5213
"6157","the_inner",5212
"6158","was_sitting",5212
"6159","a_potential",5211
"6160","a_u.s",5211
"6161","cover_the",5211
"6162","his_car",5210
"6163","no_time",5210
"6164","offer_a",5210
"6165","people_say",5210
"6166","i_call",5209
"6167","the_sample",5209
"6168","the_character",5208
"6169","the_commission",5207
"6170","the_crisis",5206
"6171","how_is",5205
"6172","to_clean",5205
"6173","so_good",5201
"6174","public_and",5200
"6175","that_first",5200
"6176","is_most",5199
"6177","thing_in",5199
"6178","to_collect",5199
"6179","your_hands",5197
"6180","he_needs",5196
"6181","shows_the",5195
"6182","the_exact",5195
"6183","some_more",5194
"6184","then_that",5193
"6185","to_manage",5193
"6186","and_south",5192
"6187","up_your",5192
"6188","had_this",5191
"6189","my_house",5191
"6190","a_heart",5190
"6191","the_desk",5190
"6192","world_that",5190
"6193","and_pulled",5189
"6194","is_usually",5188
"6195","almost_every",5186
"6196","house_of",5186
"6197","in_england",5183
"6198","this_weekend",5183
"6199","with_new",5183
"6200","but_many",5182
"6201","off_her",5182
"6202","site_of",5181
"6203","mr_bush",5180
"6204","proportion_of",5178
"6205","the_machine",5178
"6206","an_artist",5175
"6207","asking_for",5175
"6208","many_more",5175
"6209","said_of",5175
"6210","the_greater",5175
"6211","all_he",5173
"6212","pulled_out",5173
"6213","rise_to",5173
"6214","we_never",5173
"6215","data_from",5172
"6216","economic_growth",5172
"6217","their_eyes",5171
"6218","team_of",5170
"6219","north_american",5169
"6220","the_single",5169
"6221","to_place",5169
"6222","cut_into",5167
"6223","over_their",5167
"6224","books_and",5166
"6225","who_you",5166
"6226","eyes_of",5164
"6227","on_board",5164
"6228","a_gift",5163
"6229","of_like",5161
"6230","expression_of",5157
"6231","are_working",5156
"6232","declined_to",5156
"6233","edition_of",5156
"6234","few_hours",5156
"6235","ways_that",5156
"6236","tells_me",5155
"6237","of_foreign",5154
"6238","threat_of",5154
"6239","in_france",5153
"6240","or_on",5152
"6241","the_transition",5152
"6242","produced_by",5151
"6243","the_events",5151
"6244","possibility_that",5148
"6245","it_becomes",5147
"6246","of_military",5146
"6247","the_crew",5145
"6248","there_you",5145
"6249","at_you",5144
"6250","about_these",5143
"6251","her_sister",5143
"6252","to_appear",5141
"6253","u.s_government",5140
"6254","heard_about",5139
"6255","minutes_of",5139
"6256","of_individual",5139
"6257","isn't_a",5139
"6258","air_and",5138
"6259","credit_card",5138
"6260","he_worked",5138
"6261","rights_of",5138
"6262","a_show",5137
"6263","away_in",5137
"6264","a_direct",5136
"6265","by_my",5136
"6266","the_tiny",5136
"6267","changed_the",5135
"6268","they_still",5135
"6269","just_so",5134
"6270","stir_in",5133
"6271","has_given",5131
"6272","program_that",5131
"6273","the_gate",5130
"6274","work_as",5129
"6275","group_that",5128
"6276","shown_that",5128
"6277","southern_california",5128
"6278","take_you",5127
"6279","me_of",5126
"6280","so_well",5126
"6281","we_look",5125
"6282","it_still",5123
"6283","had_more",5122
"6284","president_has",5121
"6285","ones_that",5120
"6286","the_huge",5120
"6287","or_just",5119
"6288","the_mean",5119
"6289","turned_the",5119
"6290","knowing_that",5118
"6291","had_only",5117
"6292","minutes_later",5117
"6293","this_could",5117
"6294","keep_a",5116
"6295","york_and",5116
"6296","glass_of",5115
"6297","have_lost",5115
"6298","help_of",5115
"6299","and_up",5114
"6300","first_step",5114
"6301","the_gas",5113
"6302","the_members",5113
"6303","well_be",5113
"6304","when_her",5112
"6305","play_with",5111
"6306","problems_that",5111
"6307","know_this",5110
"6308","take_over",5110
"6309","and_didn't",5110
"6310","the_daily",5109
"6311","the_rights",5107
"6312","to_drop",5107
"6313","iraq_and",5104
"6314","bought_a",5103
"6315","got_into",5103
"6316","read_it",5103
"6317","size_and",5103
"6318","a_difficult",5102
"6319","until_we",5101
"6320","game_of",5100
"6321","going_out",5100
"6322","for_someone",5099
"6323","to_mr",5099
"6324","we_take",5099
"6325","equivalent_of",5098
"6326","just_say",5098
"6327","recognize_that",5096
"6328","names_of",5095
"6329","program_is",5093
"6330","in_various",5092
"6331","remove_the",5092
"6332","knew_i",5090
"6333","the_sport",5090
"6334","in_half",5088
"6335","to_thank",5085
"6336","this_world",5081
"6337","turn_out",5081
"6338","to_present",5077
"6339","you_ask",5077
"6340","to_anyone",5076
"6341","they_used",5075
"6342","focuses_on",5074
"6343","the_atlanta",5074
"6344","whatever_the",5074
"6345","replaced_by",5073
"6346","someone_to",5073
"6347","weeks_of",5072
"6348","n't_expect",5070
"6349","road_to",5070
"6350","likes_to",5069
"6351","companies_are",5068
"6352","the_grand",5067
"6353","begin_video",5066
"6354","day_for",5066
"6355","keep_up",5065
"6356","interests_of",5064
"6357","over_it",5064
"6358","president_is",5063
"6359","south_korea",5061
"6360","room_with",5060
"6361","we_talked",5058
"6362","removed_from",5057
"6363","by_what",5056
"6364","took_it",5055
"6365","called_it",5054
"6366","states_is",5054
"6367","doesn't_matter",5054
"6368","that_once",5053
"6369","the_cover",5053
"6370","the_smell",5053
"6371","benefit_of",5052
"6372","for_so",5052
"6373","had_any",5052
"6374","never_know",5052
"6375","against_her",5051
"6376","all_we",5050
"6377","from_each",5050
"6378","so_why",5050
"6379","times_the",5049
"6380","be_part",5048
"6381","voice_of",5048
"6382","by_contrast",5047
"6383","had_begun",5046
"6384","located_in",5046
"6385","armed_forces",5045
"6386","from_these",5045
"6387","didn't_see",5045
"6388","become_an",5044
"6389","i_kept",5044
"6390","tradition_of",5044
"6391","be_just",5043
"6392","soon_after",5043
"6393","least_in",5042
"6394","and_once",5041
"6395","force_of",5041
"6396","maybe_a",5040
"6397","raise_the",5039
"6398","have_shown",5038
"6399","a_rare",5034
"6400","also_to",5034
"6401","children_were",5034
"6402","day_i",5034
"6403","just_wanted",5034
"6404","the_theory",5034
"6405","n't_happen",5033
"6406","the_dominant",5032
"6407","man_is",5031
"6408","your_eyes",5030
"6409","to_discover",5028
"6410","he_believes",5027
"6411","belong_to",5026
"6412","every_single",5026
"6413","past_year",5026
"6414","and_around",5025
"6415","look_back",5025
"6416","the_porch",5025
"6417","i_first",5024
"6418","to_force",5022
"6419","early_on",5019
"6420","when_one",5019
"6421","awareness_of",5018
"6422","who_might",5018
"6423","world_in",5018
"6424","the_constitution",5017
"6425","a_highly",5016
"6426","bush_and",5016
"6427","this_problem",5016
"6428","influenced_by",5015
"6429","the_establishment",5015
"6430","as_usual",5014
"6431","before_and",5014
"6432","reports_that",5013
"6433","avoid_the",5012
"6434","looking_to",5012
"6435","the_safety",5011
"6436","we_now",5010
"6437","will_need",5010
"6438","isn't_the",5009
"6439","caught_up",5008
"6440","would_probably",5007
"6441","keep_them",5006
"6442","a_normal",5005
"6443","holding_the",5005
"6444","officials_said",5005
"6445","hit_a",5003
"6446","could_never",5001
"6447","you_be",5001
"6448","waited_for",5000
"6449","college_of",4999
"6450","been_working",4998
"6451","a_bottle",4996
"6452","have_something",4996
"6453","information_to",4995
"6454","seeing_the",4995
"6455","the_hole",4994
"6456","the_moral",4994
"6457","my_job",4992
"6458","police_officer",4992
"6459","the_apartment",4989
"6460","around_here",4988
"6461","in_good",4988
"6462","the_vice",4988
"6463","fear_that",4987
"6464","the_doorway",4987
"6465","money_is",4986
"6466","whom_he",4986
"6467","touch_with",4985
"6468","make_him",4984
"6469","money_from",4984
"6470","back_then",4983
"6471","the_religious",4983
"6472","placed_in",4982
"6473","his_colleagues",4980
"6474","the_tape",4980
"6475","discuss_the",4979
"6476","get_her",4979
"6477","and_cut",4977
"6478","miles_away",4977
"6479","for_everyone",4976
"6480","native_american",4974
"6481","seemed_like",4974
"6482","position_to",4973
"6483","the_higher",4973
"6484","that_goes",4971
"6485","and_each",4970
"6486","his_lips",4970
"6487","a_lifetime",4969
"6488","consisted_of",4969
"6489","the_leader",4968
"6490","in_hand",4967
"6491","just_did",4966
"6492","night_of",4965
"6493","and_start",4964
"6494","life_was",4964
"6495","the_sand",4964
"6496","anything_like",4963
"6497","responses_to",4963
"6498","the_prospect",4963
"6499","or_for",4962
"6500","work_that",4962
"6501","this_question",4961
"6502","of_today",4960
"6503","comment_on",4959
"6504","rules_of",4959
"6505","us_all",4959
"6506","a_feeling",4958
"6507","dependent_on",4958
"6508","the_historical",4958
"6509","book_of",4956
"6510","the_move",4956
"6511","to_represent",4956
"6512","us_with",4956
"6513","really_good",4955
"6514","do_about",4954
"6515","with_whom",4953
"6516","that_not",4952
"6517","get_there",4951
"6518","from_washington",4950
"6519","the_nba",4950
"6520","you_call",4950
"6521","no_problem",4948
"6522","recognize_the",4947
"6523","community_and",4945
"6524","good_enough",4944
"6525","i_watched",4944
"6526","picking_up",4944
"6527","to_not",4942
"6528","worked_on",4942
"6529","only_if",4941
"6530","a_college",4940
"6531","so_to",4940
"6532","strength_of",4940
"6533","the_differences",4940
"6534","affirmative_action",4937
"6535","his_friend",4937
"6536","not_by",4937
"6537","a_chair",4936
"6538","a_writer",4936
"6539","his_best",4936
"6540","in_between",4936
"6541","over_at",4936
"6542","this_woman",4935
"6543","took_off",4935
"6544","billions_of",4934
"6545","is_considered",4934
"6546","other_day",4934
"6547","because_a",4932
"6548","in_germany",4932
"6549","not_believe",4932
"6550","was_asked",4932
"6551","pursuit_of",4931
"6552","maybe_we",4930
"6553","and_since",4929
"6554","describe_the",4929
"6555","is_when",4929
"6556","color_of",4928
"6557","wall_of",4928
"6558","haven't_been",4928
"6559","the_telephone",4926
"6560","for_six",4925
"6561","the_choice",4925
"6562","to_demonstrate",4925
"6563","u.s_military",4925
"6564","had_two",4924
"6565","home_of",4924
"6566","after_being",4923
"6567","me_at",4923
"6568","in_search",4922
"6569","talks_about",4922
"6570","her_new",4921
"6571","the_leading",4921
"6572","enjoy_the",4920
"6573","have_your",4919
"6574","country_is",4918
"6575","given_that",4917
"6576","certainly_not",4915
"6577","spend_the",4915
"6578","weight_of",4915
"6579","with_many",4914
"6580","have_given",4913
"6581","end_video",4912
"6582","stood_in",4912
"6583","a_challenge",4910
"6584","let_go",4910
"6585","on_tuesday",4910
"6586","that_other",4910
"6587","week_in",4910
"6588","but_its",4909
"6589","that_students",4909
"6590","took_over",4909
"6591","said_his",4908
"6592","who_worked",4908
"6593","eye_on",4906
"6594","into_account",4906
"6595","hopes_to",4905
"6596","of_religious",4905
"6597","announced_that",4904
"6598","leaders_of",4904
"6599","you_as",4904
"6600","an_extra",4903
"6601","social_studies",4903
"6602","understand_why",4903
"6603","who_made",4903
"6604","phone_call",4902
"6605","success_in",4899
"6606","because_if",4898
"6607","brought_the",4898
"6608","the_proposed",4897
"6609","and_community",4896
"6610","network_of",4896
"6611","includes_a",4895
"6612","wrote_a",4895
"6613","global_warming",4893
"6614","of_society",4893
"6615","was_when",4893
"6616","you_haven't",4893
"6617","energy_and",4891
"6618","the_famous",4891
"6619","white_and",4891
"6620","produce_a",4890
"6621","up_my",4890
"6622","world_war",4887
"6623","once_they",4886
"6624","really_have",4886
"6625","a_minimum",4885
"6626","break_the",4881
"6627","the_gap",4881
"6628","drug_use",4880
"6629","his_team",4880
"6630","question_about",4880
"6631","through_their",4880
"6632","percent_to",4879
"6633","versions_of",4879
"6634","know_he",4878
"6635","notes_that",4878
"6636","program_for",4878
"6637","followed_the",4877
"6638","in_return",4877
"6639","in_small",4877
"6640","two_people",4877
"6641","died_of",4876
"6642","was_called",4876
"6643","you_couldn't",4876
"6644","his_house",4875
"6645","not_take",4874
"6646","streets_of",4874
"6647","were_talking",4873
"6648","good_evening",4871
"6649","reports_of",4871
"6650","as_any",4870
"6651","a_reason",4869
"6652","be_happy",4869
"6653","forward_and",4869
"6654","take_that",4869
"6655","made_for",4868
"6656","method_of",4868
"6657","the_animal",4868
"6658","of_physical",4867
"6659","model_for",4866
"6660","confidence_in",4865
"6661","somebody_who",4864
"6662","the_important",4864
"6663","like_him",4863
"6664","the_fear",4863
"6665","but_more",4862
"6666","a_product",4861
"6667","this_past",4861
"6668","off_on",4859
"6669","diane_sawyer",4858
"6670","survey_of",4858
"6671","you_heard",4858
"6672","person_in",4857
"6673","four_times",4856
"6674","one_on",4856
"6675","capacity_to",4855
"6676","to_how",4855
"6677","a_central",4853
"6678","although_i",4853
"6679","wrote_in",4851
"6680","a_patient",4850
"6681","have_heard",4850
"6682","to_others",4849
"6683","right_of",4848
"6684","and_held",4847
"6685","and_private",4845
"6686","from_you",4844
"6687","it_through",4843
"6688","a_field",4841
"6689","situation_in",4841
"6690","good_time",4840
"6691","them_were",4839
"6692","after_it",4838
"6693","be_expected",4838
"6694","the_look",4838
"6695","was_part",4838
"6696","stated_that",4837
"6697","brought_in",4834
"6698","morning_and",4832
"6699","get_more",4831
"6700","a_democratic",4830
"6701","but_of",4829
"6702","was_up",4829
"6703","written_by",4829
"6704","you_wanted",4829
"6705","to_five",4828
"6706","could_only",4827
"6707","heart_attack",4826
"6708","you_use",4825
"6709","the_presidential",4824
"6710","set_a",4822
"6711","hope_for",4820
"6712","there_that",4820
"6713","shape_of",4819
"6714","decide_to",4817
"6715","the_figure",4817
"6716","like_her",4816
"6717","of_change",4816
"6718","the_conflict",4815
"6719","the_video",4815
"6720","those_two",4814
"6721","women_were",4813
"6722","house_is",4812
"6723","bank_of",4811
"6724","by_and",4811
"6725","inspired_by",4811
"6726","the_persian",4811
"6727","those_days",4811
"6728","perception_of",4809
"6729","to_feed",4809
"6730","do_more",4808
"6731","does_a",4808
"6732","something_you",4808
"6733","things_you",4808
"6734","done_a",4806
"6735","women_to",4806
"6736","believed_to",4805
"6737","use_to",4805
"6738","n't_ask",4803
"6739","saw_her",4803
"6740","place_and",4802
"6741","twentieth_century",4802
"6742","among_those",4801
"6743","general_manager",4801
"6744","next_door",4801
"6745","is_by",4800
"6746","the_foreign",4800
"6747","tied_to",4800
"6748","of_israel",4799
"6749","responding_to",4799
"6750","has_long",4798
"6751","prepared_for",4798
"6752","should_we",4797
"6753","the_knowledge",4797
"6754","them_is",4797
"6755","planning_to",4796
"6756","also_is",4794
"6757","hillary_clinton",4794
"6758","revealed_that",4794
"6759","still_the",4794
"6760","regarded_as",4793
"6761","the_series",4792
"6762","couldn't_be",4792
"6763","language_of",4791
"6764","thought_she",4791
"6765","name_was",4789
"6766","a_slight",4787
"6767","his_book",4787
"6768","i_make",4787
"6769","me_from",4787
"6770","all_its",4786
"6771","so_forth",4786
"6772","than_most",4786
"6773","to_expect",4786
"6774","across_a",4785
"6775","gets_a",4784
"6776","like_many",4784
"6777","put_out",4784
"6778","like_she",4783
"6779","application_of",4782
"6780","by_any",4782
"6781","feet_and",4782
"6782","a_global",4781
"6783","how_well",4780
"6784","relate_to",4780
"6785","extent_of",4778
"6786","having_been",4778
"6787","of_data",4778
"6788","to_attract",4778
"6789","anything_but",4775
"6790","decline_in",4774
"6791","of_just",4774
"6792","run_by",4774
"6793","four_months",4773
"6794","should_do",4770
"6795","represent_the",4769
"6796","the_female",4769
"6797","they_put",4769
"6798","the_specific",4768
"6799","of_cultural",4765
"6800","when_asked",4764
"6801","who_died",4764
"6802","been_done",4763
"6803","of_various",4762
"6804","have_much",4761
"6805","an_adult",4760
"6806","the_canadian",4758
"6807","a_safe",4757
"6808","of_support",4757
"6809","still_has",4757
"6810","the_ring",4757
"6811","the_violence",4757
"6812","ahead_and",4756
"6813","to_rise",4756
"6814","whatever_it",4756
"6815","a_box",4755
"6816","now_have",4755
"6817","by_many",4754
"6818","that_said",4754
"6819","faced_with",4752
"6820","placed_on",4752
"6821","was_pretty",4751
"6822","city_and",4750
"6823","of_days",4750
"6824","west_bank",4750
"6825","would_think",4750
"6826","a_double",4748
"6827","he_held",4748
"6828","a_nearby",4747
"6829","know_they",4747
"6830","sure_it",4747
"6831","the_secretary",4747
"6832","give_her",4746
"6833","the_theater",4744
"6834","relative_to",4743
"6835","and_both",4742
"6836","take_this",4742
"6837","and_through",4741
"6838","high_in",4741
"6839","a_drug",4740
"6840","and_small",4740
"6841","the_jewish",4740
"6842","center_for",4739
"6843","a_popular",4738
"6844","an_answer",4738
"6845","the_landscape",4738
"6846","is_done",4737
"6847","she_gave",4736
"6848","accounted_for",4735
