"","String","Count"
"2057","be_sure_to_check",2510
"2058","looking_forward_to_your",2510
"1605","on_the_road_to",2507
"1212","nothing_more_than_a",2502
"1412","going_to_be_an",2500
"379","the_turn_of_the",2493
"2059","have_no_idea_how",2490
"2060","you_please_follow_me",2490
"1204","spend_a_lot_of",2487
"1078","i_think_that_is",2483
"1572","until_the_end_of",2482
"1878","on_top_of_that",2482
"2061","i'm_not_sure_if",2480
"383","on_both_sides_of",2476
"1127","couple_of_years_ago",2474
"1133","one_of_the_main",2471
"2062","i_am_so_excited",2470
"2063","back_in_the_day",2470
"2064","look_forward_to_seeing",2470
"2065","to_say_the_least",2470
"385","in_the_sense_that",2469
"1489","you_really_want_to",2467
"388","a_large_number_of",2462
"1105","needs_to_be_done",2460
"1539","like_a_lot_of",2457
"1576","have_the_ability_to",2449
"1008","that_it_is_not",2448
"1535","a_matter_of_time",2447
"1473","it_out_of_the",2443
"1184","a_long_way_to",2441
"2066","thank_you_for_all",2440
"397","more_than_a_year",2435
"398","do_you_think_it",2430
"399","the_surface_of_the",2430
"2067","so_i_had_to",2430
"2068","incorporated_in_item_above",2430
"1701","it_needs_to_be",2429
"1061","want_to_go_back",2424
"1721","was_the_last_time",2423
"1527","early_in_the_morning",2421
"2069","had_so_much_fun",2420
"1284","what_happened_to_the",2412
"2070","this_is_why_i",2410
"1650","i_would_have_been",2409
"403","it_was_as_if",2404
"1421","a_big_part_of",2397
"1096","want_to_do_it",2396
"1126","n't_have_time_to",2395
"1183","to_be_the_first",2392
"2071","to_check_out_the",2390
"2072","so_that_i_can",2390
"2073","i_love_it_when",2390
"1682","have_nothing_to_do",2387
"407","all_over_the_country",2383
"1665","one_of_the_worst",2383
"2074","not_a_fan_of",2380
"2075","i_hate_it_when",2380
"1192","is_the_most_important",2376
"1238","in_order_to_make",2375
"1264","how_to_do_it",2375
"1140","to_take_a_look",2374
"1172","see_a_lot_of",2372
"2076","rest_of_the_day",2370
"1221","i_want_to_thank",2366
"414","a_wide_variety_of",2365
"2077","i'm_going_to_have",2360
"416","more_than_half_of",2359
"1352","that_needs_to_be",2356
"417","other_parts_of_the",2354
"418","the_rest_of_his",2354
"2078","thanks_for_stopping_by",2350
"1294","for_one_of_the",2344
"2079","to_hear_from_you",2340
"2080","i_the_only_one",2340
"2081","have_a_good_day",2340
"1163","at_the_last_minute",2337
"1341","to_come_back_to",2335
"1803","had_the_opportunity_to",2333
"424","is_likely_to_be",2331
"1631","have_a_problem_with",2327
"429","in_a_series_of",2320
"430","seems_to_me_that",2320
"2082","fall_in_love_with",2320
"1557","what_it_takes_to",2318
"1634","the_other_way_around",2317
"1236","in_the_first_round",2316
"433","in_a_number_of",2312
"434","in_the_state_of",2311
"435","that_some_of_the",2311
"1600","the_life_of_a",2311
"2083","to_be_a_great",2310
"2084","so_proud_of_you",2310
"2085","thank_you_to_everyone",2310
"1280","get_back_to_the",2307
"1261","at_this_point_in",2306
"1337","a_lot_more_than",2306
"438","in_the_summer_of",2301
"439","one_of_the_world",2301
"2086","to_go_to_bed",2300
"1235","and_as_a_result",2297
"440","the_chairman_of_the",2293
"441","in_the_area_of",2291
"2087","stuck_in_my_head",2290
"2088","to_all_of_you",2290
"2089","i_know_i_know",2290
"442","as_well_as_in",2289
"1661","on_the_top_of",2284
"446","the_purpose_of_this",2274
"447","when_you_look_at",2273
"1324","just_a_couple_of",2271
"2091","is_it_just_me",2270
"2092","if_you_are_interested",2270
"448","more_than_a_decade",2266
"1706","an_hour_and_a",2266
"450","why_do_you_think",2264
"2093","there_is_so_much",2260
"2094","for_some_reason_i",2260
"455","the_other_end_of",2250
"2095","i_can't_help_but",2250
"2096","and_i_have_been",2250
"2097","have_a_great_time",2250
"456","the_same_kind_of",2246
"1637","are_supposed_to_be",2246
"457","turn_out_to_be",2240
"1699","to_make_a_difference",2240
"2098","i'll_let_you_know",2240
"1410","know_what_to_say",2232
"1880","you_can_get_a",2232
"459","in_response_to_the",2230
"2099","i_just_have_to",2230
"2100","think_i'm_going_to",2230
"1419","as_soon_as_you",2228
"1903","this_has_been_a",2226
"1622","think_of_it_as",2221
"2101","you_had_a_great",2220
"2102","amazon_services_llc_and",2220
"2103","and_i_will_be",2220
"462","by_the_united_states",2219
"463","the_direction_of_the",2219
"466","there_was_a_lot",2211
"2104","in_love_with_the",2210
"2105","i_will_have_to",2210
"2106","make_it_to_the",2210
"467","as_well_as_to",2209
"469","the_people_who_are",2206
"470","the_past_two_years",2205
"1770","it_was_time_for",2205
"2107","mother's_day_to_all",2200
"2108","to_give_it_a",2200
"474","the_base_of_the",2194
"2109","i_love_you_and",2190
"1757","never_be_able_to",2189
"477","he_shook_his_head",2186
"478","it_is_clear_that",2186
"1446","no_matter_what_the",2186
"480","in_the_development_of",2182
"1618","and_it_is_a",2182
"1673","it_looks_like_a",2181
"2110","wait_to_see_what",2180
"2111","if_you_don't_know",2180
"2112","a_few_days_ago",2180
"482","you_have_to_have",2179
"484","a_lot_of_them",2177
"485","by_the_time_he",2177
"1806","the_best_in_the",2173
"2113","all_i_can_say",2170
"2114","if_i_had_a",2170
"2115","you_for_the_rt",2170
"2116","i_have_to_get",2170
"489","think_a_lot_of",2163
"2117","happy_birthday_to_my",2160
"491","the_director_of_the",2157
"1643","this_is_the_most",2155
"2118","take_the_time_to",2150
"2119","that_i_need_to",2150
"2120","to_let_you_know",2150
"1639","may_not_be_the",2146
"2121","hope_everyone_has_a",2140
"1586","more_than_just_a",2136
"498","going_to_do_it",2133
"1620","that_need_to_be",2132
"1919","over_the_last_few",2132
"2122","to_see_you_at",2130
"2123","there's_a_lot_of",2130
"2124","we_had_a_great",2130
"2125","wish_i_could_be",2130
"501","we_have_to_do",2129
"504","the_members_of_the",2123
"505","in_charge_of_the",2122
"1849","the_inside_of_the",2122
"2126","really_looking_forward_to",2120
"2127","thanks_for_following_us",2120
"507","i_think_a_lot",2117
"510","i_think_that_we",2111
"2128","that_i_want_to",2110
"2129","i_need_to_do",2110
"2130","one_of_my_favorites",2110
"2131","see_you_at_the",2110
"1858","a_way_to_get",2109
"512","as_a_means_of",2106
"1905","you_want_to_make",2106
"514","in_spite_of_the",2103
"2132","cant_wait_to_see",2100
"517","in_the_field_of",2095
"518","on_behalf_of_the",2095
"520","the_purpose_of_the",2092
"2133","hope_everyone_had_a",2090
"2134","in_my_life_i",2090
"2135","wait_to_see_the",2090
"2136","i_don't_have_any",2090
"2137","now_i_have_to",2090
"1862","put_it_in_the",2089
"522","as_if_she_were",2083
"1727","what_you_can_do",2081
"2138","would_love_to_hear",2080
"2139","when_i_get_home",2080
"529","the_life_of_the",2071
"2140","if_you're_going_to",2070
"531","the_way_in_which",2068
"532","i_think_that_it",2067
"533","the_development_of_the",2066
"1844","to_the_conclusion_that",2064
"2141","to_hang_out_with",2060
"2143","if_you_don't_like",2060
"2144","time_for_me_to",2060
"2145","thanks_to_all_who",2050
"537","a_year_and_a",2049
"1898","a_good_place_to",2046
"2146","am_looking_forward_to",2040
"2147","i_just_need_to",2040
"2148","what_can_i_say",2040
"541","to_a_lot_of",2034
"544","in_the_spring_of",2032
"545","the_degree_to_which",2032
"546","in_a_position_to",2031
"2149","need_to_go_to",2030
"2150","that_i_have_a",2030
"2151","if_you_are_not",2030
"547","took_a_deep_breath",2025
"2152","if_you'd_like_to",2020
"2153","just_in_time_for",2020
"549","he_and_his_wife",2014
"550","thanks_very_much_for",2014
"554","in_the_eyes_of",2010
"2154","why_is_it_that",2010
"2155","me_know_what_you",2010
"555","the_ways_in_which",2007
"556","with_respect_to_the",2005
"557","in_light_of_the",2004
"559","the_value_of_the",2003
"561","that_there_was_no",2000
"2156","i_hope_you_are",2000
"2157","great_to_meet_you",2000
"2158","to_catch_up_on",2000
"564","much_for_joining_us",1998
"565","is_talk_of_the",1997
"566","other_end_of_the",1997
"570","of_the_matter_is",1993
"2159","we_would_love_to",1990
"573","the_last_two_years",1985
"574","in_new_york_and",1982
"2160","you_have_no_idea",1980
"2161","the_best_part_of",1980
"2162","i_think_i_might",1980
"581","this_is_talk_of",1970
"2163","i_know_i_am",1970
"2164","it_was_great_to",1970
"2165","how_have_you_been",1970
"582","in_the_presence_of",1968
"583","the_importance_of_the",1968
"584","the_hands_of_the",1967
"586","to_talk_about_it",1965
"589","a_lot_of_other",1962
"590","a_little_bit_about",1961
"591","get_out_of_here",1960
"2166","wish_i_had_a",1960
"592","but_there_was_no",1958
"593","and_a_half_years",1954
"594","an_awful_lot_of",1953
"595","in_the_fall_of",1953
"2167","to_go_to_sleep",1950
"2168","and_i_can't_wait",1950
"2169","i_had_a_great",1950
"597","the_war_in_iraq",1946
"599","he_was_trying_to",1943
"2170","sure_to_check_out",1940
"2171","the_top_of_my",1940
"604","i_want_to_ask",1935
"606","a_third_of_the",1931
"607","it_was_hard_to",1930
"608","were_more_likely_to",1930
"2172","i_used_to_be",1930
"2173","i_think_i_am",1930
"2174","i_don't_think_so",1930
"2175","us_know_if_you",1930
"2176","i_think_i'm_going",1920
"2177","is_a_good_thing",1920
"2178","please_follow_me_i",1920
"2179","let_me_know_how",1920
"2180","for_the_kind_words",1920
"615","in_just_a_moment",1917
"617","in_favor_of_the",1915
"618","that_we_have_to",1911
"2181","have_to_say_that",1910
"2182","to_go_to_school",1910
"2183","thank_you_thank_you",1910
"621","as_a_way_of",1907
"624","came_out_of_the",1906
"627","the_length_of_the",1903
"629","the_fact_is_that",1900
"2184","in_a_few_weeks",1900
"2185","for_the_heads_up",1900
"631","at_the_base_of",1896
"633","on_either_side_of",1891
"634","the_past_five_years",1891
"2186","i'm_not_sure_what",1890
"2187","the_last_day_of",1890
"635","part_of_the_problem",1889
"636","have_a_right_to",1886
"2188","do_i_have_to",1880
"2189","i_just_had_to",1880
"2190","sorry_to_hear_that",1880
"639","are_a_number_of",1876
"640","one_of_the_largest",1870
"2191","i_hate_when_people",1870
"2192","to_see_if_i",1870
"2193","i_think_i_will",1870
"641","i_do_nt_know",1868
"642","the_united_states_of",1866
"644","and_i_think_he",1861
"2194","see_if_i_can",1860
"645","of_the_united_nations",1857
"646","will_have_to_be",1856
"647","food_and_drug_administration",1854
"649","but_i_think_the",1853
"650","a_certain_amount_of",1852
"651","in_the_present_study",1852
"652","of_the_twentieth_century",1851
"653","the_context_of_the",1850
"2195","let_us_know_what",1850
"2196","thanks_for_the_love",1850
"2197","give_it_a_try",1850
"2198","and_of_course_the",1850
"655","we_have_to_be",1847
"656","he_was_in_the",1846
"657","and_this_is_a",1840
"2199","for_the_follow_i",1840
"2200","so_much_to_do",1840
"2201","that_i_have_to",1840
"2202","will_be_in_the",1840
"2203","mothers_day_to_all",1840
"2204","keep_an_eye_out",1840
"660","not_going_to_get",1838
"661","a_lot_of_these",1837
"663","at_the_foot_of",1833
"665","one_side_of_the",1833
"2205","to_all_of_the",1830
"2206","i_didn't_have_to",1830
"2207","and_i_had_a",1830
"2208","it's_been_a_while",1830
"667","little_more_than_a",1829
"668","in_the_past_year",1828
"672","turn_of_the_century",1823
"673","she_shook_her_head",1822
"674","and_most_of_the",1821
"2209","you_are_looking_for",1820
"2210","i_came_up_with",1820
"2211","one_of_those_days",1820
"2212","so_far_so_good",1820
"2213","i'm_not_the_only",1820
"2214","you_don't_have_a",1820
"680","on_his_way_to",1813
"2215","to_look_forward_to",1810
"2216","you_need_to_do",1810
"682","there_are_a_number",1809
"683","to_the_american_people",1809
"684","for_the_new_york",1806
"685","the_floor_of_the",1804
"686","in_some_of_the",1803
"2217","would_be_a_great",1800
"2218","for_all_of_the",1800
"2219","thank_you_all_for",1800
"2220","in_the_mood_for",1800
"2221","thank_you_for_sharing",1800
"2222","would_love_to_have",1800
"2223","that_i_am_not",1800
"2224","that_i_had_to",1800
"2225","getting_ready_for_the",1800
"691","to_return_to_the",1794
"692","is_based_on_the",1793
"693","for_a_number_of",1792
"696","he_was_able_to",1790
"2226","to_everyone_who_came",1790
"2227","to_be_honest_i",1790
"2228","a_great_time_at",1790
"2229","end_of_the_world",1790
"2230","so_i_can_get",1790
"2231","to_see_you_on",1790
"697","of_the_american_people",1789
"699","the_bottom_line_is",1787
"701","in_the_aftermath_of",1785
"702","are_likely_to_be",1784
"703","the_end_of_his",1784
"704","it_is_possible_that",1783
"705","that_most_of_the",1781
"2232","to_all_of_our",1780
"2233","will_be_at_the",1780
"707","as_soon_as_he",1773
"709","in_the_last_two",1771
"710","the_wake_of_the",1770
"2234","one_of_these_days",1770
"2235","i'm_going_to_try",1770
"2236","you_need_to_be",1770
"2237","be_a_good_day",1770
"2238","a_few_of_my",1770
"2239","you_have_a_good",1770
"711","the_creation_of_a",1768
"712","when_he_was_a",1767
"2240","i_hope_you_all",1760
"2241","don't_know_if_i",1760
"2242","you_are_in_the",1760
"2243","so_excited_to_see",1760
"716","the_relationship_between_the",1759
"721","more_than_a_dozen",1751
"2244","feel_the_need_to",1750
"2245","the_other_day_i",1750
"2246","i_have_a_few",1750
"2247","the_only_one_that",1750
"2248","i_am_so_happy",1750
"722","lot_of_people_are",1749
"724","said_in_an_interview",1748
"725","the_author_of_the",1748
"726","i_think_there_are",1746
"728","was_part_of_the",1745
"2249","and_thank_you_for",1740
"2250","it_just_me_or",1740
"2251","made_it_to_the",1740
"2252","to_go_to_work",1740
"2253","on_the_way_home",1740
"730","in_a_state_of",1739
"731","as_a_kind_of",1738
"732","no_choice_but_to",1738
"735","it_is_true_that",1735
"738","the_needs_of_the",1731
"2254","all_the_time_and",1730
"2255","i_am_looking_forward",1730
"2256","a_huge_fan_of",1730
"2257","a_great_place_to",1730
"2258","that_i_have_been",1730
"2259","we_went_to_the",1730
"2260","for_the_follow_and",1730
"2261","hope_you're_having_a",1730
"740","what_do_you_say",1729
"743","vice_president_of_the",1728
"745","the_back_of_her",1727
"746","a_different_kind_of",1724
"748","the_number_of_people",1722
"2262","couple_of_weeks_ago",1720
"2263","thanks_for_your_support",1720
"2264","i_was_looking_for",1720
"751","one_of_the_more",1716
"753","that_we_need_to",1711
"2265","you_and_your_family",1710
"2266","been_a_while_since",1710
"2267","end_of_the_month",1710
"2268","you_have_any_questions",1710
"754","n't_seem_to_be",1708
"755","have_to_look_at",1705
"756","is_part_of_a",1703
"759","a_growing_number_of",1701
"2269","i_can_think_of",1700
"2270","it_was_nice_to",1700
"2271","i_fell_in_love",1700
"764","the_fact_of_the",1692
"765","health_and_human_services",1691
"2272","so_i'm_going_to",1690
"2273","i_can_say_is",1690
"2274","i_am_in_the",1690
"2275","we_can't_wait_to",1690
"2276","had_a_great_day",1690
"2277","in_a_good_way",1690
"2278","want_it_to_be",1690
"768","parts_of_the_world",1688
"770","out_of_the_room",1686
"771","the_impact_of_the",1683
"772","in_contrast_to_the",1682
"773","n't_want_to_see",1682
"775","the_first_time_that",1680
"2279","i_was_supposed_to",1680
"2280","time_of_the_year",1680
"2281","i_really_wanted_to",1680
"2282","you_don't_need_to",1680
"776","about_the_fact_that",1678
"777","the_question_of_whether",1676
"779","n't_have_to_worry",1673
"780","this_part_of_the",1672
"781","what_does_that_mean",1672
"2283","some_of_my_favorite",1670
"2284","and_i_don't_know",1670
"2285","to_see_you_in",1670
"2286","keep_up_the_great",1670
"784","he_was_one_of",1669
"786","and_there_was_no",1668
"787","a_few_days_later",1665
"788","to_the_white_house",1665
"789","part_of_the_world",1664
"790","that_sort_of_thing",1664
"2287","at_the_time_i",1660
"2288","the_word_of_god",1660
"2289","can_you_follow_me",1660
"2290","had_a_good_time",1660
"2291","shout_out_to_my",1660
"2292","did_a_great_job",1660
"2293","thanks_for_the_great",1660
"2294","thanks_for_the_rts",1660
"799","the_rule_of_law",1656
"800","united_states_of_america",1656
"801","the_beginning_of_a",1652
"802","a_lot_of_times",1651
"2295","for_a_while_and",1650
"2296","are_you_ready_for",1650
"2297","don't_have_to_be",1650
"2298","you_are_interested_in",1650
"2299","love_to_have_you",1650
"805","coming_out_of_the",1645
"806","you_were_going_to",1645
"809","a_time_when_the",1642
"810","fact_of_the_matter",1641
"811","the_house_of_representatives",1641
"812","the_total_number_of",1641
"813","that_part_of_the",1640
"2300","for_a_little_while",1640
"2302","thanks_for_the_tweet",1640
"2303","if_i_have_to",1640
"2304","i_know_that_i",1640
"2305","i'm_not_sure_how",1640
"2306","if_you_do_not",1640
"816","she_and_her_husband",1636
"817","for_each_of_the",1635
"818","an_integral_part_of",1633
"819","been_a_lot_of",1632
"821","a_lot_of_it",1631
"824","the_basis_of_the",1631
"2307","i_decided_to_make",1630
"2308","thanks_for_the_heads",1630
"2309","go_back_to_sleep",1630
"2310","i_had_to_go",1630
"825","thanks_for_joining_us",1629
"827","come_out_of_the",1625
"828","that_there_will_be",1624
"829","do_you_think_he",1623
"830","he_said_he_was",1622
"833","and_we_have_to",1620
"2311","the_next_few_weeks",1620
"2312","the_same_time_i",1620
"2313","day_of_the_week",1620
"2314","but_i_don't_know",1620
"2315","it_was_such_a",1620
"2316","just_wanted_to_say",1620
"2317","you_to_everyone_who",1620
"834","toward_the_end_of",1618
"835","at_the_other_end",1616
"836","percent_of_the_population",1616
"838","going_to_be_very",1611
"839","the_success_of_the",1611
"2318","will_let_you_know",1610
"2319","how_i_feel_about",1610
"2320","shut_the_fuck_up",1610
"2321","i've_been_trying_to",1610
"2322","and_i_am_not",1610
"2324","i_was_at_the",1610
"842","lot_of_people_who",1607
"845","the_cost_of_the",1604
"847","i_think_there_is",1602
"848","the_leader_of_the",1602
"2325","chance_to_win_a",1600
"2326","my_way_to_the",1600
"2327","i_get_to_see",1600
"2328","everyone_who_came_out",1600
"2329","i_don't_need_to",1600
"2330","this_is_the_best",1600
"2331","i_can't_believe_i",1600
"2332","to_make_it_to",1600
"2333","i_just_finished_a",1600
"850","take_advantage_of_the",1599
"852","much_for_being_with",1598
"853","to_the_edge_of",1598
"854","to_try_to_get",1598
"855","with_regard_to_the",1597
"857","over_a_period_of",1595
"858","united_states_and_the",1595
"859","of_millions_of_dollars",1594
"860","the_united_states_was",1593
"863","here_in_new_york",1591
"864","and_that_is_the",1590
"865","were_going_to_be",1590
"2334","you_are_the_best",1590
"2335","if_you_live_in",1590
"2336","it's_been_a_long",1590
"2337","it's_gonna_be_a",1590
"2338","so_that_you_can",1590
"2339","don't_want_to_go",1590
"2340","i_think_i_can",1590
"2341","cake_cake_cake_cake",1590
"869","that_he_was_a",1586
"870","the_two_of_you",1586
"2342","just_let_me_know",1580
"2343","and_i_love_it",1580
"2344","are_you_coming_to",1580
"2345","i_have_yet_to",1580
"2346","we_are_looking_for",1580
"2347","the_last_few_days",1580
"2348","it_all_the_time",1580
"2349","to_get_ready_for",1580
"874","n't_going_to_be",1578
"875","to_the_united_nations",1578
"877","going_to_go_to",1576
"878","to_do_something_about",1575
"883","what_do_you_make",1572
"885","there_would_be_a",1570
"2350","in_the_end_i",1570
"2351","to_be_at_the",1570
"2352","on_our_way_to",1570
"2353","i_have_ever_seen",1570
"2354","all_i_have_to",1570
"888","from_around_the_world",1567
"890","i_do_nt_think",1565
"892","i_think_we_should",1563
"893","it_must_have_been",1563
"895","a_little_more_than",1561
"896","been_one_of_the",1561
"898","we_have_a_lot",1560
"2355","and_i_went_to",1560
"2356","if_you_want_a",1560
"2357","forward_to_your_tweets",1560
"2358","i_was_thinking_about",1560
"2359","its_going_to_be",1560
"2360","there_is_only_one",1560
"2361","who_is_going_to",1560
"2362","i_don't_feel_like",1560
"2363","you_will_have_to",1560
"2364","the_shit_out_of",1560
"900","is_the_kind_of",1555
"901","on_the_eve_of",1555
"902","the_foot_of_the",1555
"903","the_next_few_years",1555
"904","have_to_tell_you",1554
"906","and_the_number_of",1552
"907","in_relation_to_the",1550
"2366","quote_of_the_day",1550
"2367","i_will_be_there",1550
"2368","that_i_wanted_to",1550
"2369","i_like_to_think",1550
"2370","and_i_love_you",1550
"2371","if_i_want_to",1550
"909","the_development_of_a",1548
"911","that_he_had_been",1547
"912","parts_of_the_country",1545
"913","there_has_to_be",1543
"914","at_the_hands_of",1542
"915","bring_to_a_boil",1541
"2372","have_a_good_one",1540
"2373","if_you're_looking_for",1540
"2374","is_what_it_is",1540
"2375","i_think_i_need",1540
"2376","what_i'm_talking_about",1540
"2377","if_you_have_to",1540
"916","it_was_not_a",1538
"2378","you_i_love_you",1530
"921","it_had_been_a",1529
"923","i_think_that_there",1524
"924","of_the_state_of",1522
"2379","i'd_like_to_see",1520
"2380","get_out_of_bed",1520
"2381","me_i_love_you",1520
"2382","and_it_will_be",1520
"2383","but_i_have_a",1520
"2384","i_have_decided_to",1520
"2385","i_love_you_i",1520
"2386","i'm_going_to_go",1520
"2387","you_can_make_it",1520
"2388","know_if_you_need",1520
"926","more_than_any_other",1519
"927","the_possibility_of_a",1518
"929","is_a_matter_of",1515
"931","the_work_of_the",1513
"932","i_would_say_that",1512
"934","the_collapse_of_the",1510
"2389","i_don't_care_if",1510
"2390","to_see_you_again",1510
"2391","and_let_me_know",1510
"2392","as_much_as_you",1510
"2393","please_feel_free_to",1510
"936","the_fact_that_there",1508
"939","the_past_three_years",1505
"942","to_pay_for_the",1504
"944","it_was_too_late",1502
"945","was_a_member_of",1500
"946","as_if_he_had",1498
"948","state_of_the_union",1498
"949","to_do_is_to",1498
"951","was_the_one_who",1498
"952","are_part_of_the",1494
"2394","know_who_you_are",1490
"2395","been_a_long_time",1490
"2396","i_am_so_glad",1490
"2397","makes_me_feel_like",1490
"2398","make_the_most_of",1490
"2399","thanks_for_the_kind",1490
"2400","up_the_great_work",1490
"2401","is_a_great_way",1490
"953","do_you_make_of",1489
"954","to_ensure_that_the",1489
"955","to_come_to_the",1487
"956","a_long_time_to",1484
"958","on_reader_service_card",1482
"959","the_next_five_years",1482
"960","that_led_to_the",1481
"961","the_right_thing_to",1481
"2402","to_go_on_a",1480
"2403","you_all_have_a",1480
"2404","hey_thanks_for_the",1480
"2405","have_a_wonderful_day",1480
"2406","wait_to_see_it",1480
"2407","this_will_be_a",1480
"2408","one_of_my_favourite",1480
"2409","when_i_got_home",1480
"963","have_to_take_a",1478
"964","the_fact_that_she",1478
"965","that_many_of_the",1477
"966","the_door_to_the",1476
"968","going_to_talk_about",1474
"969","the_results_of_this",1474
"970","the_image_of_the",1473
"971","it_was_like_a",1471
"973","on_their_way_to",1470
"2410","you_need_to_get",1470
"2411","i'll_be_able_to",1470
"2412","for_a_few_hours",1470
"2413","glad_you_like_it",1470
"2414","i_think_i_just",1470
"2415","haven't_been_able_to",1470
"2416","a_glass_of_wine",1470
"2417","felt_like_i_was",1470
"2418","all_i_want_to",1470
"2419","i_don't_care_what",1470
"974","the_los_angeles_times",1469
"975","and_that_was_the",1465
"977","on_the_issue_of",1463
"2420","on_to_the_next",1460
"2421","at_in_the_morning",1460
"2422","i'll_be_sure_to",1460
"2423","so_much_for_your",1460
"2424","have_a_good_time",1460
"2425","if_you_need_a",1460
"2426","i_think_it's_a",1460
"979","is_a_member_of",1457
"980","the_source_of_the",1456
"983","on_the_floor_of",1454
"985","n't_know_what_the",1453
"988","an_important_role_in",1450
"989","the_presence_of_the",1450
"2427","and_i'm_going_to",1450
"2428","there_you_have_it",1450
"2429","glad_you_liked_it",1450
"2430","the_world_to_me",1450
"2431","in_need_of_a",1450
"2432","a_fan_of_the",1450
"2433","i_had_a_dream",1450
"2434","a_trip_to_the",1450
"2435","way_to_start_the",1450
"2436","with_a_bit_of",1450
"2437","word_of_the_day",1450
"2438","in_a_few_days",1450
"2439","want_to_be_in",1450
"991","one_of_the_two",1447
"993","appears_to_be_a",1446
"994","during_the_course_of",1446
"996","by_the_time_they",1445
"997","from_the_rest_of",1445
"998","the_civil_rights_movement",1445
"999","were_a_lot_of",1444
"1000","in_each_of_the",1443
"1001","is_not_the_only",1443
"1002","there_were_a_lot",1443
"1003","one_of_the_nation",1442
"1004","in_the_last_year",1441
"2440","love_to_see_you",1440
"2441","when_i_went_to",1440
"2442","if_you_don't_want",1440
"2443","i_have_so_much",1440
"2444","thanks_to_all_the",1440
"2445","i_know_i_have",1440
"2446","so_that_i_could",1440
"2447","an_eye_out_for",1440
"1005","as_a_function_of",1438
"1006","got_out_of_the",1438
"1009","the_use_of_a",1438
"1010","at_least_in_the",1437
"1012","the_son_of_a",1433
"1014","want_to_ask_you",1431
"1015","as_soon_as_they",1430
"1016","in_the_light_of",1430
"2448","of_the_day_i",1430
"2449","all_i_know_is",1430
"2450","glad_to_hear_it",1430
"2451","feel_the_same_way",1430
"2452","i_don't_get_it",1430
"2453","in_my_life_and",1430
"2454","wish_i_could_have",1430
"2455","i_need_a_new",1430
"2456","would_like_to_thank",1430
"2457","had_a_great_weekend",1430
"2458","can't_wait_to_go",1430
"1017","so_i_think_that",1429
"1018","the_difference_between_the",1428
"1020","what_did_you_do",1427
"1021","would_not_have_been",1426
"1023","to_the_development_of",1425
"1024","the_people_of_the",1424
"1025","as_it_turned_out",1423
"1026","it_may_be_that",1423
"1027","the_man_in_the",1423
"1029","it_may_not_be",1422
"2459","to_get_to_know",1420
"2460","don't_know_about_you",1420
"2461","we_are_in_the",1420
"2462","know_what_that_means",1420
"2463","and_thanks_for_the",1420
"2464","you_don't_know_what",1420
"2465","to_be_back_in",1420
"2466","but_i_don't_want",1420
"2467","and_i_am_so",1420
"2468","if_you_ask_me",1420
"2469","i_am_thankful_for",1420
"1031","can_you_tell_us",1419
"1032","remains_to_be_seen",1418
"1034","the_last_five_years",1417
"1035","hundreds_of_millions_of",1416
"1036","in_the_past_two",1416
"1037","as_long_as_he",1415
"1039","to_think_about_it",1415
"1041","went_back_to_the",1412
"1042","to_the_back_of",1411
"1043","are_they_going_to",1410
"1044","take_care_of_the",1410
"1045","what_he_was_doing",1410
"2470","i_will_not_be",1410
"2471","i'd_love_to_see",1410
"2472","i_need_to_find",1410
"2473","having_a_hard_time",1410
"2474","no_one_wants_to",1410
"2476","i'm_pretty_sure_i",1410
"2477","here_are_some_of",1410
"2478","i_do_not_want",1410
"2479","give_us_a_call",1410
"2480","in_the_world_is",1410
"2481","i_still_have_a",1410
"2482","you_are_having_a",1410
"1046","but_a_lot_of",1409
"1050","so_far_as_to",1408
"1051","going_to_get_a",1407
"1054","just_a_matter_of",1407
"1055","of_people_who_are",1407
"1058","the_eyes_of_the",1406
"1060","an_important_part_of",1404
"1066","but_one_of_the",1402
"1067","a_good_deal_of",1401
"2483","i_have_never_been",1400
"2484","follow_me_on_twitter",1400
"2485","i'm_just_going_to",1400
"2486","follow_me_i_love",1400
"2487","not_sure_if_i",1400
"2488","thanks_for_the_tip",1400
"2489","reminds_me_of_the",1400
"2490","it's_one_of_the",1400
"2491","on_the_phone_with",1400
"1068","between_the_ages_of",1399
"1069","in_front_of_them",1398
"1072","how_to_deal_with",1396
"1074","and_i_think_they",1395
"1076","a_few_minutes_later",1393
"1077","for_a_variety_of",1393
"1080","so_that_they_can",1390
"1081","the_height_of_the",1390
"2492","in_front_of_my",1390
"2493","what_the_hell_is",1390
"2494","of_my_life_i",1390
"2495","a_good_time_to",1390
"2496","tip_of_the_day",1390
"2497","and_i_need_to",1390
"2498","the_one_and_only",1390
"2499","i_wanna_go_to",1390
"2500","when_i_get_back",1390
"2501","you_going_to_be",1390
"2502","to_do_with_my",1390
"2503","do_i_need_to",1390
"2504","am_i_supposed_to",1390
"1083","from_the_perspective_of",1389
"1085","the_need_for_a",1389
"1086","in_a_matter_of",1386
"1088","no_more_than_a",1386
"1090","if_they_want_to",1380
"2505","are_looking_for_a",1380
"2506","but_i'm_not_sure",1380
"2507","to_see_what_you",1380
"2508","woke_up_this_morning",1380
"2509","if_you_haven't_already",1380
"2510","i_am_not_going",1380
"2511","i_don't_have_the",1380
"2512","for_those_of_us",1380
"2513","you're_going_to_be",1380
"2514","i'm_in_love_with",1380
